seq_id,ct10_id,municipal,nhd,county,years,pop,fi_p,unemp_p,pov_p,mhi,aa_p,lat_p,homeown_p,fi_num,snapbelowp,snapabovep,cost_index,short_week,short_year,weightcost,meal_gap,omad_goal,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
535,25017338400,Winchester,,Middlesex,2015,5849,2.8,2.3,5.4,156429,0.5,1,96.6,160,57.7,42.3,1.189,20.66,103000,3.49,29400,9800,1,5745,1953,0,0,0,0,0,0,0,0,0,4,191510,1,1,1,1,1,0,0,0,1833.990649,4992.783702,1833.990649,148.9636247,345.0445429,148.9636247,4992.783702,0.869065919,345.0445429,0.060059973,1474.237565,0.256612283,836.2156497,0.145555379,4479.574246,0.77973442,17.05710084,0.002969034,393.3941572,0.068475919,2,0.000348129,2.999999955,0.000522193,97.75823201,0.017016228,74.36077797,0.012943564,32.36637483,0.016572645,8.662146597,0.004435303,1833.990649,0.319232489,148.9636247,0.025929265,524.7965721,0.091348402,325.1620256,0.056599134,1661.060154,0.289131446,10.84311865,0.001887401,135.8123417,0.023640094,2,0.000348129,1.29077889,0.000224679,22.98426644,0.004000743,20.74609632,0.003611157,14.55486203,0.007452566,3.240174995,0.001659076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,1652,1018,5145,20,471,2,3,104,86,38,10
536,25017338500,Winchester,,Middlesex,2015,5885,2.6,2.6,3.5,187863,1,2.7,86.4,150,57.7,42.3,1.189,20.66,96000,3.49,27500,9200,1,5616,1976,0,3,0.0005342,0,0,0,0,0,0,4.3,182619,1,1,1,1,1,0,0,0,2504.763968,4692.130626,2504.763968,73.51855739,242.6079092,73.51855739,4692.130626,0.835493345,242.6079092,0.043199414,1516.765641,0.270079352,618.7787297,0.110181398,4345.384715,0.77375084,22.20599009,0.003954058,239.6889167,0.04267965,5.000000119,0.000890313,0.871085198,0.000155108,78.97991702,0.014063376,75.97078697,0.013527562,30.81636877,0.015595328,23.79003301,0.01203949,2504.763968,0.44600498,73.51855739,0.013090911,817.7578694,0.145612156,381.695242,0.067965677,2324.281224,0.413867739,6.475202719,0.001152992,131.6519087,0.023442291,1,0.000178063,0,0,41.35562006,0.007363892,37.06085086,0.006599154,8.907852279,0.004508022,12.54751026,0.006349955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,1768,798,5163,35,313,5,4,96,91,72,30
537,25017339100,Medford,,Middlesex,2015,5989,10.8,6,8.8,56635,2.9,4.9,59.9,650,57.7,42.3,1.189,20.66,405000,3.49,116100,38700,1,6442,2928,0,190,0.0294939,0,0,0,0,1,0,9.5,111079,1,1,1,1,1,0,0,1,673.7212035,6287.012118,673.7212035,63.97254814,1047.068552,63.97254814,6287.012118,0.97594103,1047.068552,0.162537807,982.8053161,0.152562142,1601.548412,0.248610433,5613.971188,0.871464015,233.750158,0.03628534,240.7396306,0.037370325,0,0,25.00000048,0.003880782,173.5511171,0.026940565,159.8579567,0.024814958,559.5155462,0.191091375,199.4140409,0.068105888,673.7212035,0.104582615,63.97254814,0.009930541,126.1267922,0.019578825,134.3461465,0.020854726,637.1210108,0.098901119,4.168328033,0.000647055,25.72559657,0.003993418,0,0,0,0,6.70626377,0.001041022,11.13885518,0.001729099,28.36949673,0.009689036,17.30222497,0.00590923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1016,1644,5751,244,247,0,25,175,162,552,192
538,25017339200,Medford,,Middlesex,2015,5614,6.2,5.3,2.7,101759,3.3,3,82.8,350,57.7,42.3,1.189,20.66,218000,3.49,62500,20800,1,5830,2220,0,146,0.0250429,0,0,0,0,0,0,2.6,103179,1,1,1,1,1,0,0,0,516.8572138,2877.025979,516.8572138,62.41294678,297.5891923,62.41294678,2877.025979,0.493486446,297.5891923,0.051044458,591.6033732,0.101475707,503.234251,0.086318053,2698.624188,0.462885796,54.87300718,0.00941218,61.11695868,0.010483183,0.977070968,0.000167594,0.129603475,2.22E-05,61.30517084,0.010515467,39.57624705,0.006788379,27.17693231,0.012241861,17.00200351,0.00765856,516.8572138,0.088654754,62.41294678,0.01070548,105.1647277,0.018038547,111.6058761,0.019143375,496.0720019,0.085089537,13.1380406,0.002253523,6.066055298,0.00104049,0,0,0,0,1.581118524,0.000271204,7.920558531,0.001358586,0,0,3.026551156,0.001363311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,1138,1025,5406,120,168,1,3,132,119,76,32
539,25017339300,Medford,,Middlesex,2015,2918,14.2,5.8,8.6,70833,32.7,2.4,61.6,410,57.7,42.3,1.189,20.66,260000,3.49,74400,24800,1,2890,1237,0,9,0.0031142,0,0,0,0,0,0,6,85357,0,1,0,1,0,0,0,0,0,653.588971,0,0,98.98933557,0,653.588971,0.226155353,98.98933557,0.034252365,124.9012316,0.043218419,79.80963928,0.027615792,300.3958547,0.103943202,275.0084522,0.095158634,16.28519163,0.005635014,0.062156484,2.15E-05,1.237675503,0.000428261,60.59964491,0.020968735,27.11826589,0.009383483,28.47845145,0.023022192,27.02642534,0.021848363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,504,443,1637,899,114,1,11,228,134,136,122
540,25017339400,Medford,,Middlesex,2015,3292,12.7,4.8,21.5,73088,2.5,11.6,46.7,420,57.7,42.3,1.189,20.66,262000,3.49,75100,25000,1,3326,1472,0,29,0.0087192,0,0,0,0,0,0,18,96509,0,0,0,0,0,0,0,0,0,87.04995385,0,0,19.19892277,0,87.04995385,0.026172566,19.19892277,0.005772376,13.06016802,0.003926689,13.55864497,0.004076562,74.74855822,0.02247401,4.066194378,0.001222548,3.76523416,0.001132061,0,0,0.855289519,0.000257153,3.614677359,0.001086794,2.40410585,0.000722822,11.295394,0.007673501,4.251048747,0.002887941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,418,429,2794,205,156,0,7,164,153,246,159
541,25017339500,Medford,,Middlesex,2015,5760,11.9,3.1,10.9,78158,13.8,3,51,690,57.7,42.3,1.189,20.66,430000,3.49,123100,41000,1,5399,1610,0,1389,0.2572699,0,0,0,0,1,0,10.2,94773,0,1,0,1,0,0,0,1,0,4741.109316,0,0,971.9029769,0,4741.109316,0.878145826,971.9029769,0.180015369,618.887248,0.114629977,525.5446356,0.097341107,3833.468961,0.710033147,302.0149252,0.055939049,331.2502753,0.061354005,0,0,7.99999979,0.001481756,266.3751682,0.049337871,205.7521268,0.038109303,100.8366878,0.062631483,96.40440063,0.05987851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,630,540,4355,323,409,0,8,304,236,93,93
542,25017339600,Medford,,Middlesex,2015,5583,13.8,4.2,13.8,79605,11.8,2.8,41.9,770,57.7,42.3,1.189,20.66,483000,3.49,138300,46100,1,5024,2167,0,0,0,0,0,0,0,0,0,15.7,90747,1,1,1,1,1,0,0,0,629.4411681,4811.655205,629.4411681,193.2211397,1120.430132,193.2211397,4811.655205,0.957733918,1120.430132,0.223015552,623.5177568,0.124107834,553.0693815,0.110085466,3740.124296,0.744451492,426.0167709,0.084796332,291.83114,0.058087408,1,0.000199045,9.698455017,0.001930425,342.9845371,0.068269215,255.3211116,0.050820285,98.94125837,0.045658172,111.5526819,0.051477934,629.4411681,0.125286857,193.2211397,0.038459622,80.22101672,0.015967559,73.10113278,0.014550385,507.3829171,0.100991823,47.43361004,0.009441403,44.71664651,0.008900606,0,0,0.024032693,4.78E-06,29.88395704,0.00594824,24.18757005,0.004814405,4.985461999,0.002300629,14.57343443,0.006725166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,650,569,3865,485,301,1,12,360,272,110,113
543,25017339700,Medford,,Middlesex,2015,4334,14.5,4.7,13.4,60703,16.6,5.3,42.1,630,57.7,42.3,1.189,20.66,394000,3.49,112800,37600,1,3878,1595,0,0,0,1,1,1,1,1,1,13.9,65441,1,1,1,1,1,0,0,1,1220.185294,3448.289314,1220.185294,389.3856117,983.0700778,389.3856117,3448.289314,0.889192706,983.0700778,0.253499246,624.3820118,0.161006192,466.4005388,0.120268318,2364.140618,0.609628834,514.9483689,0.132787099,241.9081156,0.062379607,0,0,6.999999952,0.001805054,320.2922318,0.082592118,241.2276711,0.062204144,133.5583768,0.083735659,130.1636837,0.081607325,1220.185294,0.314642933,389.3856117,0.100408874,168.7732847,0.043520703,180.3079667,0.046495092,977.1348426,0.251968758,93.31963998,0.024063858,71.39711738,0.018410809,0,0,2.623835262,0.000676595,75.70985627,0.019522913,66.6705347,0.017191989,53.90772042,0.033797944,47.29621303,0.029652798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,680,530,2681,567,280,0,7,343,281,159,150
544,25017339801,Medford,,Middlesex,2015,4826,11.8,4.3,8,72202,8,10,32.5,570,57.7,42.3,1.189,20.66,357000,3.49,102300,34100,1,4410,2085,0,0,0,0,0,0,0,0,0,8.7,89500,0,0,0,0,0,0,0,0,0,35.11313629,0,0,6.142399311,0,35.11313629,0.007962162,6.142399311,0.001392834,4.073900223,0.000923787,0.581985712,0.00013197,24.44339943,0.005542721,2.715933323,0.000615858,6.401843071,0.001451665,0,0,0,0,1.551961899,0.000351919,1.745957136,0.000395909,1.52563715,0.00073172,0.894399047,0.000428968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,579,533,2885,299,946,0,11,269,219,148,105
545,25017339802,Medford,,Middlesex,2015,4137,15.9,8.4,18.5,67750,15.5,8.4,49.8,660,57.7,42.3,1.189,20.66,412000,3.49,118100,39400,1,4557,1896,0,9,0.001975,0,1,0,1,1,1,18.8,59934,0,1,0,1,0,0,0,1,0,2505.339972,0,0,867.5183783,0,2505.339972,0.549778357,867.5183783,0.190370502,533.9534149,0.117172134,331.5210148,0.072749839,1621.544849,0.355836043,471.482212,0.10346329,224.7366097,0.049316789,0.752336085,0.000165095,12.06579858,0.00264775,174.7581546,0.038349387,166.0293583,0.036433917,209.0573909,0.110262337,190.5463092,0.100499108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,962,663,3044,717,484,3,19,290,285,282,309
546,25017339900,Medford,,Middlesex,2015,5289,11.8,5.1,11.8,65000,8.8,10.2,47.4,620,57.7,42.3,1.189,20.66,391000,3.49,112100,37400,1,5171,2100,0,14,0.0027074,0,1,0,0,0,1,14.6,70095,0,1,0,1,0,0,0,0,0,1561.66695,0,0,757.7828331,0,1561.66695,0.302004825,757.7828331,0.146544737,314.7471754,0.060867758,173.1231296,0.033479623,1163.677393,0.22503914,170.3424846,0.032941884,74.33122351,0.014374632,0,0,0.573754668,0.000110956,152.7421019,0.029538213,90.07010428,0.017418315,79.57193637,0.037891398,55.36847275,0.026365939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,987,666,4093,437,236,2,9,394,263,207,174
547,25017340000,Medford,,Middlesex,2015,2635,14.3,7.6,12,61477,14.4,5,52.7,380,57.7,42.3,1.189,20.66,236000,3.49,67700,22600,1,2594,1061,0,0,0,0,1,0,0,0,1,9.3,58553,0,1,0,1,0,0,0,0,0,1215.877572,0,0,256.9767622,0,1215.877572,0.468726897,256.9767622,0.09906583,243.4139586,0.093837301,163.7427508,0.063123651,969.3450626,0.37368738,99.92510998,0.038521631,59.67950435,0.023006748,0,0,1,0.000385505,85.92790305,0.033125637,64.22227389,0.024758008,28.95465887,0.027289971,71.20124688,0.067107678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,546,302,1879,343,127,0,4,241,163,193,149
548,25017340100,Medford,,Middlesex,2015,6759,8.9,10.2,6.6,90110,8.8,6.2,92.8,600,57.7,42.3,1.189,20.66,377000,3.49,108000,36000,1,6652,2439,0,173,0.0260072,0,0,0,0,0,0,3.3,114531,1,1,1,1,1,0,0,0,1144.701395,4834.263904,1144.701395,162.3259972,484.7929777,162.3259972,4834.263904,0.72673841,484.7929777,0.072879281,894.3077331,0.134441932,867.0219045,0.130340034,4223.46355,0.634916348,190.8234716,0.028686631,289.0531885,0.043453576,0,0,4.383385079,0.000658957,126.5403181,0.019022898,101.5943742,0.015272756,65.31500775,0.026779421,45.09488941,0.01848909,1144.701395,0.172083794,162.3259972,0.024402585,170.2557735,0.025594674,248.6535364,0.037380267,1046.595412,0.15733545,44.28523274,0.006657431,39.54592858,0.005944968,0,0,1.99999997,0.000300661,12.27482738,0.001845284,28.9384707,0.004350341,10.07168022,0.00412943,11.77914224,0.004829497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,1228,1219,5743,300,397,0,8,204,160,100,61
549,25017341101,Malden,,Middlesex,2015,3767,10.7,6.7,12.2,81875,4.4,4.2,69.9,400,57.7,42.3,1.189,20.66,253000,3.49,72400,24100,1,3675,1383,0,4,0.0010884,0,1,0,1,1,1,11.5,74523,0,1,0,1,0,0,0,1,0,2385.821356,0,0,576.5101424,0,2385.821356,0.64920309,576.5101424,0.156873508,407.0257208,0.110755298,287.8044688,0.078314141,1510.577109,0.41104139,184.9431912,0.050324678,582.9462037,0.158624817,0,0,0,0,107.3548559,0.029212206,97.95177842,0.026653545,108.5351107,0.078478027,127.1569459,0.091942839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,641,427,2291,316,908,0,2,158,160,141,179
550,25017341102,Malden,,Middlesex,2015,4336,19.2,10.9,21.7,46050,10.4,8.1,35.5,830,57.7,42.3,1.189,20.66,522000,3.49,149500,49800,1,4564,2178,0,29,0.0063541,0,1,0,0,0,1,20.2,71250,0,1,0,1,0,0,0,0,0,713.153434,0,0,78.56775242,0,713.153434,0.15625623,78.56775242,0.01721467,139.4120784,0.030546029,115.0553508,0.025209323,558.3588691,0.122339805,50.61676598,0.01109044,77.78288434,0.0170427,0,0,0,0,26.39492611,0.005783288,36.35548943,0.007965708,25.76009122,0.011827406,17.97504936,0.008253007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653,582,572,2721,458,1143,0,3,239,241,598,144
551,25017341200,Malden,,Middlesex,2015,7422,18.5,11.8,17.8,60864,12.2,7.1,39.5,1370,57.7,42.3,1.189,20.66,860000,3.49,246500,82200,1,6857,2640,0,0,0,0,0,0,0,0,1,22.5,61530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3234,1280,926,3767,800,1754,1,5,530,439,605,372
552,25017341300,Malden,,Middlesex,2015,5378,23.7,10.4,30.3,39934,13.4,5.5,18.1,1270,57.7,42.3,1.189,20.66,799000,3.49,228900,76300,1,5439,2427,0,192,0.0353006,0,1,0,1,1,1,26.4,46486,0,1,0,1,0,0,0,1,0,1222.202291,0,0,482.9278413,0,1222.202291,0.224710846,482.9278413,0.088789822,211.9616843,0.038970709,89.13510605,0.016388142,526.3430132,0.096772019,236.4575006,0.043474444,394.5450034,0.07253999,0,0,0,0,64.85677077,0.011924392,40.87961048,0.007516016,232.5927088,0.09583548,81.29020544,0.03349411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581,827,657,2297,700,2100,3,10,329,224,903,381
553,25017341400,Malden,,Middlesex,2015,6397,15.5,7,11,56318,21.2,7.7,40,990,57.7,42.3,1.189,20.66,621000,3.49,178000,59300,1,6212,2313,0,100,0.0160979,0,0,0,0,0,0,10.7,75147,0,1,0,1,0,0,0,0,0,1000.245057,0,0,265.7693383,0,1000.245057,0.1610182,265.7693383,0.042783216,228.6151828,0.036802187,102.4499998,0.016492273,558.2401801,0.089864807,167.7738756,0.027008029,147.7968143,0.023792147,0,0,2.247590506,0.000361814,124.1865934,0.019991403,115.9154087,0.018659918,38.89468607,0.016815688,33.32709497,0.014408601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666,1225,687,3459,1142,906,1,14,690,708,401,210
554,25017341500,Malden,,Middlesex,2015,5648,18.2,13.7,14.6,60284,30.8,19.4,42.7,1030,57.7,42.3,1.189,20.66,644000,3.49,184600,61500,1,4780,1679,0,0,0,0,1,0,1,1,1,16.6,56867,0,1,0,1,0,0,0,1,0,3395.218858,0,0,1303.34587,0,3395.218858,0.710296832,1303.34587,0.2726665,769.3795373,0.160958062,244.2236095,0.051092805,1591.183465,0.33288357,809.347512,0.169319563,593.2503037,0.124110942,1,0.000209205,6.764084457,0.00141508,393.6734615,0.082358465,483.5072014,0.101152134,211.7628401,0.126124384,302.5305985,0.18018499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529,1088,355,2162,1124,913,1,13,567,666,317,422
555,25017341600,Malden,,Middlesex,2015,6478,14.7,9.7,10,53696,12.8,6.6,51.6,950,57.7,42.3,1.189,20.66,597000,3.49,171000,57000,1,6564,2621,0,16,0.0024375,1,1,1,1,1,1,12.8,67741,1,1,1,1,1,0,0,1,1679.05529,5277.674579,1679.05529,385.4374721,1281.904027,385.4374721,5277.674579,0.8040333,1281.904027,0.195293118,990.7103446,0.150930887,652.2151685,0.099362457,3328.207216,0.507039491,702.6400736,0.107044496,858.3542513,0.130766949,3.000000119,0.000457038,10.99999996,0.001675807,374.4730383,0.057049518,272.4818678,0.041511558,273.2539608,0.104255613,276.6391737,0.105547186,1679.05529,0.255797576,385.4374721,0.058719907,302.8506702,0.046138128,319.5108295,0.048676238,1287.119603,0.196087691,150.886235,0.022986934,168.7224952,0.025704219,0,0,0.207041323,3.15E-05,72.11991772,0.01098719,64.8400216,0.009878126,74.30676159,0.028350539,96.63675657,0.036870186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773,1220,764,3982,924,1194,3,14,447,368,374,330
556,25017341700,Malden,,Middlesex,2015,4957,12.4,6,11.4,49211,14.4,8.8,57.3,610,57.7,42.3,1.189,20.66,385000,3.49,110400,36800,1,5298,2074,0,2,0.0003775,0,0,0,0,1,0,10.8,92623,0,1,0,1,0,0,0,1,459.8681525,5153.542987,459.8681525,99.48089591,1183.644419,99.48089591,5153.542987,0.972733671,1183.644419,0.223413443,1094.663409,0.206618235,757.5250538,0.142983211,3656.18761,0.690107137,782.0000963,0.147602887,425.4273217,0.080299608,0.99999997,0.00018875,7.000000089,0.001321253,281.9279535,0.053214034,462.9274061,0.087377766,331.6398461,0.159903494,274.0638171,0.132142631,459.8681525,0.086800331,99.48089591,0.018777066,112.7856515,0.021288345,37.04204743,0.006991704,323.3714626,0.061036516,67.98742071,0.012832658,34.69241128,0.006548209,0,0,0.371769108,7.02E-05,33.44508762,0.006312776,55.86055116,0.010543705,18.33781788,0.008841764,21.30418557,0.010272028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144,1126,775,3742,804,456,1,7,288,473,367,276
557,25017341800,Malden,,Middlesex,2015,6382,18.9,9.6,22.8,36316,26.4,21.5,29.4,1210,57.7,42.3,1.189,20.66,756000,3.49,216600,72200,1,6554,2516,0,21,0.0032042,0,1,0,1,1,1,26.1,38125,0,1,0,1,0,0,0,1,0,2671.205483,0,0,940.694394,0,2671.205483,0.407568734,940.694394,0.143529813,631.7489336,0.096391354,305.1020168,0.046552032,1497.18181,0.228437872,509.946343,0.077806888,327.3078054,0.04994016,2,0.000305157,3.575919558,0.000545609,331.1935725,0.050533044,399.3919823,0.060938661,159.6266445,0.063444612,252.9269522,0.100527405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3312,1678,702,3428,1313,1056,2,11,744,824,483,555
558,25017341901,Malden,,Middlesex,2015,1378,13.7,8.7,10.4,51438,11.8,6.5,57.1,190,57.7,42.3,1.189,20.66,118000,3.49,33900,11300,1,1387,502,0,0,0,0,0,0,0,0,1,14.1,57381,0,0,0,0,0,0,0,0,0,103.3867541,0,0,32.12528794,0,103.3867541,0.074539837,32.12528794,0.023161707,19.00391351,0.013701452,16.69245666,0.012034936,79.4875561,0.057308981,6.057957247,0.004367669,10.01457725,0.007220315,0,0,0,0,7.826662526,0.005642871,10.55730452,0.007611611,4.939555593,0.009839752,7.473839924,0.014888127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,286,211,932,172,170,0,0,113,127,69,92
